Id,Label,description,timeset,viewCount,subscriberCount,hiddenSubscriberCount,videoCount
UCpMu_wI7lWhc7_eTTWAVj1A,釣り小屋,"釣りが大好きな、釣りバカおやじです。釣りに関する便利グッズの自作とか、勝手に「釣り小屋」と名前を付けた、自分の小部屋をカスタマイズして楽しんでいます。
動画の中には、シーズー犬リイリイ君も登場します。釣り（水中動画を含む）や日曜大工など中心に、身近な動画をアップしていきます。",2019-07-28T02:41:22Z,121032,869,False,107
UC1Lp8HbCqOPBMT1W_mjb21A,kattyanneru/かっちゃんねる,"料理・グルメ・レシピ動画をメインに「美味しい動画」アップしています！

「簡単で美味しい」「節約しながら美味しい」「再現レシピ」

料理や動画を通して、みんなが楽しめればいいなぁと思って投稿してます。究極の飯テロ動画目指します！（笑）

carry out main -- a cooking animation, goods introduction, and an everyday animation ...!! 
Please Subscribe!!!!!

◎お仕事のご依頼◎
👉kattyan248@gmail.com

◎お手紙などはこちらまで◎
👉〒106-6131
東京都港区六本木6-10-1
六本木ヒルズ森タワー31F
GROVE株式会社 kattyanneru/かっちゃんねる宛",2013-09-27T08:24:20Z,159748603,722000,False,1788
UCGCZAYq5Xxojl_tSXcVJhiQ,ANNnewsCH,"テレビ局ならではの正確なニュース・情報をスピーディーに高画質で!!テレビ朝日系列26局が総力を挙げ取材したニュースはもちろん、天気予報や注目の記者会見、ライブ配信など盛りだくさん！
Note: The news script automatically converted to audio will be our original news and/or officially licensed news written by professional journalists. The final videos will be appropriately reviewed by professional human news editors before being uploaded.",2009-09-10T09:54:34Z,1481062089,1590000,False,59412
UCoT9z_M8H6OqupEmjeFceuQ,ドンちゃんねる,"
ドンちゃんは、個人アプデを継続中です。
そして個人アプデをこのチャンネルで共有しています。

それはネットにもう一人の自分をアップロードして
価値観をアップデートして、
ホントの自分でワクワク稼ぐ

泣きたいくらいの凡人の僕ですが、自分と人生と世界が少し変化してきました。

",2018-12-03T00:47:17Z,2837341,33800,False,81
UCZDHhUm97dA58u9P0pKjjkA,おれいつかです。,"福井で産まれてーーー

福井で育ってーーー

福井で息してーーー

福井でどーのこーの

どーもチャス！！

『福井といったら俺でしょ！！』

になりたい俺です。

福井でファイヤーパフォーマーをしつつ、

カリスマ家庭教師(自称)しつつ

サラリーマンしつつ

自己満ユーチューバーをやってるというプロフィール！！

説明欄は1000文字使っていいらしいので、書きまくってるのであります。

日々動画の質を上げていくようにがんばってるってことは伸びしろがとてつもない状態！！

とにかく俺の動画を見て！！

日々成長してるから！！

ということで、↓に今持ってる(使ってる)ネタ書いときます

・まさかの(発音大事ね！まじで)

・チャス(いつでも使える)

・アナコンダ(隠れファン多い)

・大化の改新(使いどころムズい)

・ガッテム(ほとんど使っていないけど大切なネタ)

・バカやろ！(襖を開ける雰囲気のやつ)


これらが１群のネタ！他にもあったかもしらないけど、思い出さないってことは２群や！！

ここまで文字数にすると、まだ500にいってないというやつ！

でも、もう、俺の自己紹介は出し尽くしたから、この辺でいいよねー。

ということで、チャンネル登録をよろしくお願いいたします。

まじで、のしあがっていきますので、ほんとに

ほんとに

ほんとによろしくお願いいたしますのやつ！！

チャス！！",2017-05-03T11:42:22Z,591549,1140,False,1317
UCK3ri94Rv30yaX0jOsDrUAg,Apple ZEON,主にホラゲー実況やいろいろな動画を投稿しています,2014-01-03T08:00:32Z,92335,791,False,541
UCE2VsLrDQmWNg1pFVPNaZhw,飲んだくれひめりんご,北海道住み！趣味は、料理、お酒、食べ歩き😃この動画では自分の料理、お酒、発見グルメなど配信しています🥰皆さん宜しくお願いします😃🍀コメント、チャネル登録宜しくお願い致します😃,2020-05-22T01:06:51.744226Z,37712,0,True,271
UCQfTS8W5hvHbPmfa9n_lxZg,洗衣机Tel,起风了，唯有努力生存。| 致力于电影解说、电影彩蛋细节挖掘、电影幕后花絮分享等,2018-05-24T05:48:23Z,0,372,False,0
UCamDds7V5Aliqm6oe7fRAVA,釣りざんまい-Fishing-,"釣り好きなママちゃん&おとんです。
毎日更新！投稿内容↓↓
・料理/クッキング
・大量料理/大食い
・釣り/車中泊
・ペット/犬との暮らし

ぜひチャンネル登録・コメント・高評価をよろしくお願いいたします！！
コメントは出来るだけお返事しています！

 love fishing mama & Oton.
Thank you subscribe to fishing ZANMAI, comments and high ratings! !

●出演者
おとん（よしぼん）
ママちゃん（みこ）

孫/こころ・ななは・ティーン・のんちゃん
娘息子/ここママ・ママツー・りゅうちゃん",2019-05-03T15:02:45Z,4439017,14200,False,542
UCPkjL7jAJhrZ3e4-NlsGt-Q,広瀬 香美 Official YouTube channel,"広瀬香美オフィシャルYouTubeチャンネルです。音楽家.作曲家として活動しています。
〇〇歌ってみたシリーズ（原則）金曜日21時にプレミア配信をしています。
生配信ライブを行うこともあります。
チャンネル登録者数35万人に到達いたしました。
いつも応援ありがとうございます♪
",2018-09-10T01:45:25Z,37150381,402000,False,78
UCvoIiV3o4rFKlls7Ju3mJQA,エプロン,"初めまして、エプロンと申します。

小さいときから食べることが大好きで
食べることを生きがいにして生活しております。



自分に自信が持てず、自慢できることもない私です。
料理も作れるというだけで、撮影も編集も初心者です。
そんな私ですが、少しでも自分を好きになれるよう、誇りが持てるように
記録を付けて、笑顔で過去を振り返ることができるようにと動画にさせていただきました。

お料理初心者の方や、苦手な方、いろんな方とともに
楽しく成長していけたらと思っております。
失敗することもたくさんあるかと思いますが
どうぞよろしくお願いいたします。


ガスを使って、フライパンを使って手間をかけて作るお料理が美味しいのは勿論の事です。
只、お料理が嫌いな人、苦手な人、めんどくさがりな人、仕事に子育て、家事に介護、病気や体調、学業や友人関係、様々なことに対する不安、先の見えない恐怖、心に余裕が無い人にとってお料理はとてつもない負担になることがあります
そんな時はお惣菜やカップラーメンを食べよう！出前をとろう！
少し余裕が出来たからズボラ飯を作ろう！
とっても余裕があるから今日はちゃんと作ろう！
そんな選択肢のひとつになればいいなと思っております😊



＃料理下初心者
＃ミニマリスト
＃家事を好きになりたい
＃シンプルライフ
＃節約料理
＃簡単料理
＃ダイエット料理",2020-03-06T23:37:04.19201Z,9174806,152000,False,76
UCId5ESjYI-3Y1qUModAKR6Q,レンさん,"はい！どうも！レンさんっていう名前ですぅぅぅ～～！主にゲーム実況を配信しますぅ！
最近はとても忙しいので低浮上になりますが、頑張って投稿していきたいと思います！

コラボなど受け付けています。（ツイッターのダイレクトメッセージやGoogle+経由）",2014-10-19T02:32:17Z,61453,1130,False,233
UCjiFqa6mhLopwXpXonyDHpg,美味しんブログ Delicious blog,"美味しんブログは   有名レストラン紹介サイトでは分からない雰囲気だっり 接客だったり 品数だったり 金額だったり を短い動画で ササっと紹介するチャンネルです。

お店選びの参考になれば嬉しいです。

ステマは一切いたしません。


味
サービス
金額
雰囲気
立地
など

高くて美味しいのは当たり前。
安くても美味しいものはいっぱいある。
ただ、美味しいものをご紹介して行きます。
食事を楽しみましょう？


二度と行きたくない、絶対におススメしないお店は酷評します。
皆さんにも嫌な思いをして欲しくないので。

まだまだ、コンテンツ数を増やしていく予定です。

是非 チャンネル登録 お願いいたします。

また、良かったら 高評価ボタンを押していだだけると励みになります。

動画視聴 心よりありがとうございます。

是非 楽しんでいってください。",2018-07-07T07:32:39Z,7448965,39500,False,45
UCl2aT0nRejTCQO_LHZAftBw,UNIVERSAL MUSIC JAPAN,"ユニバーサル ミュージックは、世界77ヶ国に子会社となるレコード会社、或いはライセンシーを展開する世界最大の音楽企業 ユニバーサル ミュージック グループの日本法人です。  
ユニバーサル ミュージック グループは、メディアと通信のグローバル企業であるビベンディ （Vivendi） 傘下の１グループです。",2008-03-13T10:50:38Z,2951998447,4200000,False,6749
UC-oB1viuwdIH8dkss87KSYw,ミラクルひかるチャンネル,"ものまね芸人のミラクルひかるの公式YouTubeチャンネルです。
ミラクルひかるの楽しい動画を「なるべくタイムリー」にお届けしますので
是非、チャンネル登録よろしくおねがいします！

🐔Twitter　@hikaru_miracle
https://twitter.com/hikaru_miracle

📷Instagram 　@miracle_hikaru_official
https://www.instagram.com/miracle_hikaru_official

✉️お仕事やコラボのご相談など各種お問い合わせはこちらまで
miracle_support@colorkrew.com


＝＝＝＝＝＝＝＝＝＝＝
お仕事の依頼、各種ご相談は下記の「お問い合わせ」からご連絡ください。",2020-06-20T01:51:48.582866Z,17024770,222000,False,39
UCdSPo9Iefw1REMBTPqm7DwQ,Hidetada Yamagishi,"Hidetada ""The Dragon"" Yamagishi official YouTube channel.",2010-04-20T00:11:48Z,27792395,159000,False,305
UCcEacGZNWlu4OgOneWGed4g,くぅずぅベース,"アラフォー  ずぼら主婦  猫好き  キャンプ好き
一般人目線の平凡な毎日を動画にして、そうそう、それそれ、と共感していただけたら幸いです。
ど素人なので見苦しいですが、日々成長していきます。
よろしくお願いします。",2018-04-18T11:43:37Z,15751,603,False,90
